entry_price,exit_price,stop_loss,direction,exit_reason,position_size,pnl,R:R,commission,entry_time,date,ATR
306.18,305.4789928571429,305.4789928571429,LONG,SL,713,-502.3135928571282,1.0,2.4955000000000003,2023-02-15 09:35:00-05:00,2023-02-15 09:30:00-05:00,7.010071428571426
305.16,304.4585,304.4585,LONG,SL,712,-501.96000000000714,1.0,2.492,2023-02-16 09:40:00-05:00,2023-02-16 09:30:00-05:00,7.014999999999999
301.78,301.09349999999995,301.09349999999995,LONG,SL,728,-502.3200000000172,1.0,2.548,2023-02-17 09:35:00-05:00,2023-02-17 09:30:00-05:00,6.865000000000001
297.81,297.119,297.119,LONG,SL,723,-502.1234999999813,1.0,2.5305,2023-02-21 09:35:00-05:00,2023-02-21 09:30:00-05:00,6.909999999999997
295.46,294.74942857142855,294.74942857142855,LONG,SL,703,-501.99221428571326,1.0,2.4605,2023-02-22 09:40:00-05:00,2023-02-22 09:30:00-05:00,7.105714285714279
297.33,297.9478564285714,297.9478564285714,SHORT,SL,809,-502.67735071428586,1.0,2.8315,2023-02-23 09:35:00-05:00,2023-02-23 09:30:00-05:00,6.178564285714275
292.4,291.7919292857143,291.7919292857143,LONG,SL,822,-502.71112714284726,1.0,2.8770000000000002,2023-02-24 09:35:00-05:00,2023-02-24 09:30:00-05:00,6.080707142857132
294.73,295.3284992857143,295.3284992857143,SHORT,SL,835,-502.669403571438,1.0,2.9225,2023-02-27 09:35:00-05:00,2023-02-27 09:30:00-05:00,5.984992857142848
292.47,293.03274214285716,293.03274214285716,SHORT,SL,888,-502.8230228571336,1.0,3.108,2023-03-01 09:35:00-05:00,2023-03-01 09:30:00-05:00,5.6274214285714255
289.28,293.7,288.7322578571428,LONG,EOD,912,4027.8480000000145,8.069490466708118,3.192,2023-03-02 09:45:00-05:00,2023-03-02 09:30:00-05:00,5.477421428571428
301.81,301.2700435714286,301.2700435714286,LONG,SL,926,-503.24065285714335,1.0,3.241,2023-03-06 10:05:00-05:00,2023-03-06 09:30:00-05:00,5.399564285714287
300.48,299.9462578571429,299.9462578571429,LONG,SL,936,-502.85864571427936,1.0,3.2760000000000002,2023-03-07 09:35:00-05:00,2023-03-07 09:30:00-05:00,5.33742142857143
296.6,297.122885,297.122885,SHORT,SL,956,-503.224059999975,1.0,3.346,2023-03-08 09:35:00-05:00,2023-03-08 09:30:00-05:00,5.228849999999999
299.16,298.6538292857143,298.6538292857143,LONG,SL,987,-503.0449949999876,1.0,3.4545,2023-03-09 09:35:00-05:00,2023-03-09 09:30:00-05:00,5.061707142857143
291.44,291.96417142857143,291.96417142857143,SHORT,SL,953,-502.87087142857774,1.0,3.3355,2023-03-10 09:35:00-05:00,2023-03-10 09:30:00-05:00,5.241714285714287
287.86,293.15314285714294,287.3306857142857,LONG,TP,944,4993.422857142921,10.0,3.3040000000000003,2023-03-13 09:45:00-04:00,2023-03-13 09:30:00-04:00,5.293142857142864
294.98,294.41897142857147,294.41897142857147,LONG,SL,891,-502.9949571428389,1.0,3.1185,2023-03-14 09:35:00-04:00,2023-03-14 09:30:00-04:00,5.610285714285721
296.05,295.4646135714286,295.4646135714286,LONG,SL,854,-502.90901000000923,1.0,2.989,2023-03-15 09:40:00-04:00,2023-03-15 09:30:00-04:00,5.853864285714293
297.34,297.9010292857143,297.9010292857143,SHORT,SL,891,-502.99559357145216,1.0,3.1185,2023-03-16 09:35:00-04:00,2023-03-16 09:30:00-04:00,5.610292857142866
306.4,307.0006721428571,307.0006721428571,SHORT,SL,832,-502.6712228571484,1.0,2.912,2023-03-17 09:35:00-04:00,2023-03-17 09:30:00-04:00,6.0067214285714385
303.19,303.80945785714283,303.80945785714283,SHORT,SL,807,-502.72699071426683,1.0,2.8245,2023-03-20 09:35:00-04:00,2023-03-20 09:30:00-04:00,6.194578571428577
308.85,308.2224992857143,308.2224992857143,LONG,SL,796,-502.27656857141886,1.0,2.786,2023-03-21 09:35:00-04:00,2023-03-21 09:30:00-04:00,6.275007142857147
309.74,310.3757864285714,310.3757864285714,SHORT,SL,786,-502.47913285712605,1.0,2.751,2023-03-22 15:05:00-04:00,2023-03-22 09:30:00-04:00,6.357864285714287
310.73,310.0794278571429,310.0794278571429,LONG,SL,768,-502.3274057142752,1.0,2.688,2023-03-23 09:40:00-04:00,2023-03-23 09:30:00-04:00,6.505721428571429
308.32,308.99192928571426,308.99192928571426,SHORT,SL,744,-502.5193885714172,1.0,2.604,2023-03-24 09:35:00-04:00,2023-03-24 09:30:00-04:00,6.719292857142855
310.9,311.57092928571427,311.57092928571427,SHORT,SL,745,-502.4498178571491,1.0,2.6075,2023-03-27 09:35:00-04:00,2023-03-27 09:30:00-04:00,6.709292857142856
306.88,307.11,307.5475007142857,SHORT,EOD,749,-174.89150000001362,0.34456891966945086,2.6215,2023-03-28 09:35:00-04:00,2023-03-28 09:30:00-04:00,6.675007142857145
311.512,310.84177785714286,310.84177785714286,LONG,SL,746,-502.5967185714279,1.0,2.611,2023-03-29 09:35:00-04:00,2023-03-29 09:30:00-04:00,6.702221428571428
314.71,315.35943571428567,315.35943571428567,SHORT,SL,769,-502.10756428569334,1.0,2.6915,2023-03-30 09:35:00-04:00,2023-03-30 09:30:00-04:00,6.494357142857142
316.69,320.89,316.06527857142856,LONG,EOD,800,3357.1999999999907,6.722996535598653,2.8000000000000003,2023-03-31 09:35:00-04:00,2023-03-31 09:30:00-04:00,6.247214285714283
319.52,318.94127857142854,318.94127857142854,LONG,SL,863,-502.45709285715384,1.0,3.0205,2023-04-03 09:35:00-04:00,2023-04-03 09:30:00-04:00,5.787214285714283
320.3,320.8715064285714,320.8715064285714,SHORT,SL,874,-502.55561857141294,1.0,3.059,2023-04-04 09:35:00-04:00,2023-04-04 09:30:00-04:00,5.7150642857142815
317.71,315.85,318.26561285714286,SHORT,EOD,899,1668.9934999999612,3.3476547133279495,3.1465,2023-04-05 09:35:00-04:00,2023-04-05 09:30:00-04:00,5.556128571428567
313.17,313.6903985714286,313.6903985714286,SHORT,SL,960,-502.9426285714429,1.0,3.36,2023-04-06 09:35:00-04:00,2023-04-06 09:30:00-04:00,5.203985714285709
314.46,314.9800414285714,314.9800414285714,SHORT,SL,961,-503.1233128571185,1.0,3.3635,2023-04-10 09:35:00-04:00,2023-04-10 09:30:00-04:00,5.200414285714284
316.97,315.83,317.49057714285715,SHORT,EOD,960,1091.0400000000416,2.1898771692957917,3.36,2023-04-11 09:35:00-04:00,2023-04-11 09:30:00-04:00,5.20577142857143
317.34,313.04,317.8477557142857,SHORT,EOD,984,4227.755999999955,8.468639306302638,3.444,2023-04-12 09:35:00-04:00,2023-04-12 09:30:00-04:00,5.0775571428571435
315.5804,319.27,315.1045371428571,LONG,EOD,1050,3870.4049999999834,7.7534944041495555,3.6750000000000003,2023-04-13 09:35:00-04:00,2023-04-13 09:30:00-04:00,4.758628571428574
318.06,317.58792285714287,317.58792285714287,LONG,SL,1059,-503.63619428570183,1.0,3.7065,2023-04-14 09:35:00-04:00,2023-04-14 09:30:00-04:00,4.720771428571429
318.57,318.0928514285714,318.0928514285714,LONG,SL,1047,-503.2390542857294,1.0,3.6645,2023-04-17 09:35:00-04:00,2023-04-17 09:30:00-04:00,4.7714857142857126
320.5595,321.021255,321.021255,SHORT,SL,1082,-503.4059099999809,1.0,3.787,2023-04-18 09:35:00-04:00,2023-04-18 09:30:00-04:00,4.617549999999999
317.31,316.8667164285714,316.8667164285714,LONG,SL,1127,-503.5250850000258,1.0,3.9445,2023-04-19 09:35:00-04:00,2023-04-19 09:30:00-04:00,4.432835714285716
316.57,316.1332164285714,316.1332164285714,LONG,SL,1144,-503.68440571429267,1.0,4.0040000000000004,2023-04-20 09:35:00-04:00,2023-04-20 09:30:00-04:00,4.367835714285718
315.5537,316.0041264285714,316.0041264285714,SHORT,SL,1110,-503.8583357142588,1.0,3.8850000000000002,2023-04-21 09:35:00-04:00,2023-04-21 09:30:00-04:00,4.504264285714287
316.725,316.294145,316.294145,LONG,SL,1160,-503.8518000000095,1.0,4.0600000000000005,2023-04-24 09:35:00-04:00,2023-04-24 09:30:00-04:00,4.308550000000001
314.82,314.38200785714287,314.38200785714287,LONG,SL,1141,-503.74253499998133,1.0,3.9935,2023-04-25 09:40:00-04:00,2023-04-25 09:30:00-04:00,4.379921428571428
312.54,312.98817142857143,312.98817142857143,SHORT,SL,1115,-503.61364285712585,1.0,3.9025000000000003,2023-04-26 09:35:00-04:00,2023-04-26 09:30:00-04:00,4.481714285714288
319.69,320.1661357142857,320.1661357142857,SHORT,SL,1050,-503.61749999998887,1.0,3.6750000000000003,2023-04-28 09:35:00-04:00,2023-04-28 09:30:00-04:00,4.761357142857142
322.36,321.8910785714286,321.8910785714286,LONG,SL,1066,-503.6012428571489,1.0,3.731,2023-05-01 09:40:00-04:00,2023-05-01 09:30:00-04:00,4.689214285714281
322.35,321.8813642857143,321.8813642857143,LONG,SL,1066,-503.2966714285674,1.0,3.731,2023-05-02 09:35:00-04:00,2023-05-02 09:30:00-04:00,4.686357142857141
319.94,319.49004285714284,319.49004285714284,LONG,SL,1111,-503.7908857143031,1.0,3.8885,2023-05-03 09:35:00-04:00,2023-05-03 09:30:00-04:00,4.499571428571427
316.18,316.6319571428572,316.6319571428572,SHORT,SL,1106,-503.73560000002783,1.0,3.871,2023-05-04 09:40:00-04:00,2023-05-04 09:30:00-04:00,4.519571428571429
318.94,323.34278571428564,318.49972142857143,LONG,TP,1135,4993.189285714204,10.0,3.9725,2023-05-05 09:35:00-04:00,2023-05-05 09:30:00-04:00,4.402785714285715
322.2001,322.6715935714286,322.6715935714286,SHORT,SL,1060,-503.49318571431144,1.0,3.71,2023-05-08 09:35:00-04:00,2023-05-08 09:30:00-04:00,4.714935714285714
322.38,321.9160421428571,321.9160421428571,LONG,SL,1077,-503.45211214287406,1.0,3.7695000000000003,2023-05-09 09:45:00-04:00,2023-05-09 09:30:00-04:00,4.63957857142857
325.34,324.8838278571428,324.8838278571428,LONG,SL,1096,-503.8006685714429,1.0,3.8360000000000003,2023-05-10 10:00:00-04:00,2023-05-10 09:30:00-04:00,4.561721428571425
324.53,324.98702928571424,324.98702928571424,SHORT,SL,1094,-503.8190385714118,1.0,3.829,2023-05-11 09:35:00-04:00,2023-05-11 09:30:00-04:00,4.570292857142858
325.09,325.53696428571425,325.53696428571425,SHORT,SL,1118,-503.6190714285573,1.0,3.9130000000000003,2023-05-15 09:35:00-04:00,2023-05-15 09:30:00-04:00,4.469642857142865
326.92,326.49739285714287,326.49739285714287,LONG,SL,1183,-504.0847500000035,1.0,4.1405,2023-05-16 09:35:00-04:00,2023-05-16 09:30:00-04:00,4.2260714285714345
328.11,328.5042321428572,328.5042321428572,SHORT,SL,1268,-504.32435714288283,1.0,4.438,2023-05-17 09:35:00-04:00,2023-05-17 09:30:00-04:00,3.9423214285714323
332.205,336.0658928571426,331.8189107142857,LONG,TP,1295,4995.323749999706,10.0,4.5325,2023-05-18 09:35:00-04:00,2023-05-18 09:30:00-04:00,3.860892857142858
337.64,337.235125,337.235125,LONG,SL,1234,-503.93475000000507,1.0,4.319,2023-05-19 09:35:00-04:00,2023-05-19 09:30:00-04:00,4.04875
337.23,336.82344642857146,336.82344642857146,LONG,SL,1229,-503.95583928570045,1.0,4.3015,2023-05-22 09:35:00-04:00,2023-05-22 09:30:00-04:00,4.065535714285711
336.7,336.3106607142857,336.3106607142857,LONG,SL,1284,-504.40564285716107,1.0,4.494,2023-05-23 09:35:00-04:00,2023-05-23 09:30:00-04:00,3.8933928571428567
331.84,331.4551607142857,331.4551607142857,LONG,SL,1299,-504.45273214286607,1.0,4.5465,2023-05-24 09:35:00-04:00,2023-05-24 09:30:00-04:00,3.848392857142857
337.53,337.90608928571424,337.90608928571424,SHORT,SL,1329,-504.47416071426767,1.0,4.6515,2023-05-25 09:35:00-04:00,2023-05-25 09:30:00-04:00,3.7608928571428555
341.44,345.4651785714287,341.03748214285713,LONG,TP,1242,4994.924785714424,10.0,4.347,2023-05-26 09:35:00-04:00,2023-05-26 09:30:00-04:00,4.025178571428573
353.19,352.74519642857143,352.74519642857143,LONG,SL,1124,-503.8932142857073,1.0,3.934,2023-05-30 09:35:00-04:00,2023-05-30 09:30:00-04:00,4.448035714285713
349.195,348.7219107142857,348.7219107142857,LONG,SL,1056,-503.2782857143103,1.0,3.696,2023-05-31 09:35:00-04:00,2023-05-31 09:30:00-04:00,4.730892857142854
347.12,347.5908035714286,347.5908035714286,SHORT,SL,1062,-503.7103928571473,1.0,3.717,2023-06-01 09:35:00-04:00,2023-06-01 09:30:00-04:00,4.708035714285716
355.62,355.12012500000003,355.12012500000003,LONG,SL,1000,-503.37499999997453,1.0,3.5,2023-06-02 09:35:00-04:00,2023-06-02 09:30:00-04:00,4.998750000000001
355.37,354.87305357142856,354.87305357142856,LONG,SL,1006,-503.4491071428767,1.0,3.521,2023-06-05 09:35:00-04:00,2023-06-05 09:30:00-04:00,4.9694642857142854
353.2,353.7010535714286,353.7010535714286,SHORT,SL,997,-503.0399107143135,1.0,3.4895,2023-06-06 09:35:00-04:00,2023-06-06 09:30:00-04:00,5.010535714285713
357.08,356.5788928571428,356.5788928571428,LONG,SL,997,-503.0933214285939,1.0,3.4895,2023-06-07 09:35:00-04:00,2023-06-07 09:30:00-04:00,5.011071428571427
348.97,349.49925,349.49925,SHORT,SL,944,-502.91599999999096,1.0,3.3040000000000003,2023-06-08 09:35:00-04:00,2023-06-08 09:30:00-04:00,5.292500000000002
355.34,354.8191071428571,354.8191071428571,LONG,SL,959,-502.8927500000246,1.0,3.3565,2023-06-09 09:35:00-04:00,2023-06-09 09:30:00-04:00,5.208928571428572
355.64,356.17414285714284,356.17414285714284,SHORT,SL,936,-503.2337142857111,1.0,3.2760000000000002,2023-06-12 10:05:00-04:00,2023-06-12 09:30:00-04:00,5.341428571428578
363.63,363.07392857142855,363.07392857142855,LONG,SL,899,-503.05471428572685,1.0,3.1465,2023-06-13 09:35:00-04:00,2023-06-13 09:30:00-04:00,5.560714285714288
362.6,363.15325,363.15325,SHORT,SL,903,-502.7452499999922,1.0,3.1605,2023-06-14 09:35:00-04:00,2023-06-14 09:30:00-04:00,5.532500000000003
370.96,367.88,371.5127857142857,SHORT,EOD,904,2781.1559999999854,5.571779299650902,3.164,2023-06-16 09:35:00-04:00,2023-06-16 09:30:00-04:00,5.527857142857142
367.445,366.91610714285713,366.91610714285713,LONG,SL,945,-503.11125000000663,1.0,3.3075,2023-06-20 09:35:00-04:00,2023-06-20 09:30:00-04:00,5.288928571428572
365.18,362.02,365.70196500000003,SHORT,EOD,957,3020.770500000024,6.0540457693521335,3.3495,2023-06-21 09:45:00-04:00,2023-06-21 09:30:00-04:00,5.219649999999997
361.43,366.2,360.89457071428575,LONG,EOD,933,4447.144499999983,8.908739449387499,3.2655,2023-06-22 09:35:00-04:00,2023-06-22 09:30:00-04:00,5.354292857142854
363.2099,362.67868500000003,362.67868500000003,LONG,SL,941,-503.16681499997617,1.0,3.2935,2023-06-23 09:35:00-04:00,2023-06-23 09:30:00-04:00,5.312149999999995
362.75,362.20766142857144,362.20766142857144,LONG,SL,921,-502.71732428570255,1.0,3.2235,2023-06-26 09:35:00-04:00,2023-06-26 09:30:00-04:00,5.4233857142857085
359.7,359.1319114285714,359.1319114285714,LONG,SL,880,-502.99794285714603,1.0,3.08,2023-06-27 09:35:00-04:00,2023-06-27 09:30:00-04:00,5.68088571428571
362.93,362.33369714285715,362.33369714285715,LONG,SL,838,-502.6347942857162,1.0,2.9330000000000003,2023-06-28 09:35:00-04:00,2023-06-28 09:30:00-04:00,5.963028571428566
364.85,364.2852242857143,364.2852242857143,LONG,SL,885,-502.92400714284605,1.0,3.0975,2023-06-29 09:35:00-04:00,2023-06-29 09:30:00-04:00,5.647757142857139
368.0,369.53,367.44936714285717,LONG,EOD,908,1386.0619999999751,2.778620963411021,3.178,2023-06-30 09:35:00-04:00,2023-06-30 09:30:00-04:00,5.506328571428567
370.41,369.85008142857146,369.85008142857146,LONG,SL,892,-502.5693657142828,1.0,3.122,2023-07-03 09:40:00-04:00,2023-07-03 09:30:00-04:00,5.5991857142857056
369.8457,370.28,369.31028142857144,LONG,EOD,933,401.93639999995395,0.8111410832111622,3.2655,2023-07-05 09:35:00-04:00,2023-07-05 09:30:00-04:00,5.3541857142857054
365.52,366.05020428571424,366.05020428571424,SHORT,SL,943,-503.2831414285494,1.0,3.3005,2023-07-06 09:35:00-04:00,2023-07-06 09:30:00-04:00,5.302042857142843
366.71,367.24013285714284,367.24013285714284,SHORT,SL,943,-503.21578428571684,1.0,3.3005,2023-07-07 09:35:00-04:00,2023-07-07 09:30:00-04:00,5.301328571428558
367.08,366.5859385714285,366.5859385714285,LONG,SL,1012,-503.5321657143134,1.0,3.5420000000000003,2023-07-11 09:35:00-04:00,2023-07-11 09:30:00-04:00,4.940614285714275
372.66,372.1743178571429,372.1743178571429,LONG,SL,1029,-503.3684249999715,1.0,3.6015,2023-07-12 09:35:00-04:00,2023-07-12 09:30:00-04:00,4.85682142857142
376.53,376.0385678571428,376.0385678571428,LONG,SL,1017,-503.3459892857213,1.0,3.5595,2023-07-13 09:35:00-04:00,2023-07-13 09:30:00-04:00,4.914321428571417
380.71,380.2209964285714,380.2209964285714,LONG,SL,1022,-503.33864999998275,1.0,3.577,2023-07-14 09:35:00-04:00,2023-07-14 09:30:00-04:00,4.890035714285708
380.67,380.1765485714286,380.1765485714286,LONG,SL,1013,-503.4117971428327,1.0,3.5455,2023-07-17 09:35:00-04:00,2023-07-17 09:30:00-04:00,4.93451428571428
380.9,381.36752285714283,381.36752285714283,SHORT,SL,1069,-503.5234342857102,1.0,3.7415000000000003,2023-07-18 09:35:00-04:00,2023-07-18 09:30:00-04:00,4.675228571428566
385.955,386.4301657142857,386.4301657142857,SHORT,SL,1052,-503.5563314285653,1.0,3.682,2023-07-19 10:15:00-04:00,2023-07-19 09:30:00-04:00,4.751657142857137
383.86,383.3915214285714,383.3915214285714,LONG,SL,1067,-503.60113571430645,1.0,3.7345,2023-07-20 09:40:00-04:00,2023-07-20 09:30:00-04:00,4.6847857142857094
379.91,379.41623571428573,379.41623571428573,LONG,SL,1012,-503.23145714286335,1.0,3.5420000000000003,2023-07-21 09:35:00-04:00,2023-07-21 09:30:00-04:00,4.9376428571428495
377.83,377.3166,377.3166,LONG,SL,973,-502.9436999999904,1.0,3.4055,2023-07-25 09:35:00-04:00,2023-07-25 09:30:00-04:00,5.133999999999999
376.51,377.01275714285714,377.01275714285714,SHORT,SL,994,-503.2196000000062,1.0,3.479,2023-07-26 09:35:00-04:00,2023-07-26 09:30:00-04:00,5.027571428571434
383.76,383.2524571428571,383.2524571428571,LONG,SL,985,-503.37721428573695,1.0,3.4475000000000002,2023-07-27 09:35:00-04:00,2023-07-27 09:30:00-04:00,5.075428571428574
381.13,383.48,380.5872428571428,LONG,EOD,921,2161.1265000000208,4.32974495301749,3.2235,2023-07-28 09:35:00-04:00,2023-07-28 09:30:00-04:00,5.427571428571428
383.45,384.0237571428571,384.0237571428571,SHORT,SL,871,-502.79097142855034,1.0,3.0485,2023-07-31 09:55:00-04:00,2023-07-31 09:30:00-04:00,5.737571428571426
381.56,382.10799285714285,382.10799285714285,SHORT,SL,912,-502.9614857142742,1.0,3.192,2023-08-01 10:10:00-04:00,2023-08-01 09:30:00-04:00,5.479928571428571
378.16,374.39,378.68449285714286,SHORT,EOD,953,3589.4745000000366,7.1878957904919165,3.3355,2023-08-02 09:35:00-04:00,2023-08-02 09:30:00-04:00,5.244928571428574
372.78,372.21879285714283,372.21879285714283,LONG,SL,890,-502.5893571428569,1.0,3.115,2023-08-03 09:35:00-04:00,2023-08-03 09:30:00-04:00,5.61207142857143
376.88,376.3238642857143,376.3238642857143,LONG,SL,899,-503.1125071428333,1.0,3.1465,2023-08-04 09:35:00-04:00,2023-08-04 09:30:00-04:00,5.561357142857146
373.41,373.98313571428577,373.98313571428577,SHORT,SL,872,-502.82634285716574,1.0,3.052,2023-08-07 09:40:00-04:00,2023-08-07 09:30:00-04:00,5.731357142857149
371.96,371.94,372.5092071428571,SHORT,EOD,910,15.014999999983447,0.036416132346596485,3.185,2023-08-08 09:35:00-04:00,2023-08-08 09:30:00-04:00,5.492071428571437
371.7,367.87,372.25924285714285,SHORT,EOD,894,3420.890999999986,6.848545226964933,3.129,2023-08-09 09:35:00-04:00,2023-08-09 09:30:00-04:00,5.592428571428583
371.72,371.18265,371.18265,LONG,SL,930,-502.9905000000033,1.0,3.255,2023-08-10 09:35:00-04:00,2023-08-10 09:30:00-04:00,5.3735000000000115
365.18,365.73589285714286,365.73589285714286,SHORT,SL,899,-502.894178571423,1.0,3.1465,2023-08-11 09:45:00-04:00,2023-08-11 09:30:00-04:00,5.558928571428579
369.85,369.27860714285714,369.27860714285714,LONG,SL,875,-503.03125000002206,1.0,3.0625,2023-08-15 09:35:00-04:00,2023-08-15 09:30:00-04:00,5.71392857142858
365.2,365.77610714285714,365.77610714285714,SHORT,SL,867,-502.5193928571525,1.0,3.0345,2023-08-16 11:50:00-04:00,2023-08-16 09:30:00-04:00,5.761071428571435
363.33,358.59,363.8483214285714,SHORT,EOD,964,4565.986000000009,9.144904568318127,3.374,2023-08-17 09:35:00-04:00,2023-08-17 09:30:00-04:00,5.1832142857142935
356.2799,355.7483642857143,355.7483642857143,LONG,SL,940,-502.93357142858036,1.0,3.29,2023-08-18 09:35:00-04:00,2023-08-18 09:30:00-04:00,5.315357142857152
360.58,360.0351071428571,360.0351071428571,LONG,SL,917,-502.87625000002436,1.0,3.2095000000000002,2023-08-21 09:35:00-04:00,2023-08-21 09:30:00-04:00,5.448928571428581
365.86,363.37,366.40517857142856,SHORT,EOD,917,2280.120500000008,4.5673108417951465,3.2095000000000002,2023-08-22 09:35:00-04:00,2023-08-22 09:30:00-04:00,5.451785714285721
365.27,364.74089285714285,364.74089285714285,LONG,SL,944,-502.78114285712934,1.0,3.3040000000000003,2023-08-23 09:35:00-04:00,2023-08-23 09:30:00-04:00,5.291071428571436
370.7,365.21821428571405,371.2481785714286,SHORT,TP,912,4996.196571428772,10.0,3.192,2023-08-24 09:35:00-04:00,2023-08-24 09:30:00-04:00,5.4817857142857225
362.98,362.3949642857143,362.3949642857143,LONG,SL,854,-502.60949999999565,1.0,2.989,2023-08-25 09:35:00-04:00,2023-08-25 09:30:00-04:00,5.850357142857149
367.41,366.8189642857143,366.8189642857143,LONG,SL,845,-502.3826785714485,1.0,2.9575,2023-08-28 09:35:00-04:00,2023-08-28 09:30:00-04:00,5.910357142857151
367.44,366.8503928571429,366.8503928571429,LONG,SL,848,-502.95485714283694,1.0,2.968,2023-08-29 09:35:00-04:00,2023-08-29 09:30:00-04:00,5.8960714285714335
375.57,374.95475714285715,374.95475714285715,LONG,SL,812,-502.41919999999084,1.0,2.842,2023-08-30 09:35:00-04:00,2023-08-30 09:30:00-04:00,6.152428571428577
378.43,377.8454592857143,377.8454592857143,LONG,SL,855,-502.7748107142807,1.0,2.9925,2023-08-31 09:45:00-04:00,2023-08-31 09:30:00-04:00,5.845407142857149
379.86,377.67,380.4413192857143,SHORT,EOD,860,1880.389999999998,3.767292869544174,3.0100000000000002,2023-09-01 09:35:00-04:00,2023-09-01 09:30:00-04:00,5.8131928571428615
376.26,376.8319542857143,376.8319542857143,SHORT,SL,874,-502.94704571429673,1.0,3.059,2023-09-05 09:35:00-04:00,2023-09-05 09:30:00-04:00,5.719542857142857
376.49,377.05517071428574,377.05517071428574,SHORT,SL,884,-502.7049114285832,1.0,3.094,2023-09-06 09:35:00-04:00,2023-09-06 09:30:00-04:00,5.651707142857147
373.86,373.29572214285713,373.29572214285713,LONG,SL,886,-503.05118142859476,1.0,3.101,2023-09-08 09:35:00-04:00,2023-09-08 09:30:00-04:00,5.642778571428579
376.31,376.96,375.76329357142856,LONG,EOD,914,590.9009999999793,1.1889379126169164,3.1990000000000003,2023-09-11 13:30:00-04:00,2023-09-11 09:30:00-04:00,5.467064285714291
375.8714,375.328265,375.328265,LONG,SL,920,-502.9042000000061,1.0,3.22,2023-09-12 09:40:00-04:00,2023-09-12 09:30:00-04:00,5.431350000000005
374.27,373.72979357142856,373.72979357142856,LONG,SL,925,-502.9284464285665,1.0,3.2375000000000003,2023-09-13 09:40:00-04:00,2023-09-13 09:30:00-04:00,5.402064285714289
375.23,375.756635,375.756635,SHORT,SL,949,-503.0981149999989,1.0,3.3215,2023-09-14 09:35:00-04:00,2023-09-14 09:30:00-04:00,5.266350000000001
375.11,370.3686500000001,375.584135,SHORT,TP,1054,4993.693899999892,10.0,3.689,2023-09-15 09:35:00-04:00,2023-09-15 09:30:00-04:00,4.741349999999999
370.63,370.15529357142856,370.15529357142856,LONG,SL,1053,-503.55136928572347,1.0,3.6855,2023-09-18 09:35:00-04:00,2023-09-18 09:30:00-04:00,4.74706428571428
369.87,365.532864285714,370.3037135714286,SHORT,TP,1152,4992.348342857446,10.0,4.032,2023-09-20 10:10:00-04:00,2023-09-20 09:30:00-04:00,4.337135714285714
361.43,360.97297714285713,360.97297714285713,LONG,SL,1094,-503.81200571430446,1.0,3.829,2023-09-21 09:35:00-04:00,2023-09-21 09:30:00-04:00,4.570228571428572
359.06,359.54553,359.54553,SHORT,SL,1029,-503.2118699999824,1.0,3.6015,2023-09-22 09:35:00-04:00,2023-09-22 09:30:00-04:00,4.855300000000004
356.49,354.215,356.9706785714286,SHORT,EOD,1040,2362.3600000000356,4.732892488297603,3.64,2023-09-26 09:45:00-04:00,2023-09-26 09:30:00-04:00,4.806785714285719
356.22,355.74250071428577,355.74250071428577,LONG,SL,1047,-503.6062521428294,1.0,3.6645,2023-09-27 09:40:00-04:00,2023-09-27 09:30:00-04:00,4.774992857142861
354.5,354.00878642857145,354.00878642857145,LONG,SL,1017,-503.1237021428308,1.0,3.5595,2023-09-28 09:35:00-04:00,2023-09-28 09:30:00-04:00,4.912135714285715
361.87,361.3604292857143,361.3604292857143,LONG,SL,981,-503.32237071427255,1.0,3.4335,2023-09-29 09:45:00-04:00,2023-09-29 09:30:00-04:00,5.095707142857143
359.35,358.827465,358.827465,LONG,SL,956,-502.88946000000465,1.0,3.346,2023-10-02 09:35:00-04:00,2023-10-02 09:30:00-04:00,5.225350000000004
359.46,358.9332864285714,358.9332864285714,LONG,SL,949,-503.1726792857022,1.0,3.3215,2023-10-03 09:35:00-04:00,2023-10-03 09:30:00-04:00,5.2671357142857165
356.97,356.41425071428574,356.41425071428574,LONG,SL,899,-502.76510785714197,1.0,3.1465,2023-10-04 09:35:00-04:00,2023-10-04 09:30:00-04:00,5.557492857142863
360.0,359.44160785714286,359.44160785714286,LONG,SL,895,-502.8934678571442,1.0,3.1325000000000003,2023-10-05 09:35:00-04:00,2023-10-05 09:30:00-04:00,5.583921428571439
357.2,362.68035000000026,356.65196499999996,LONG,TP,912,4994.8872000002475,10.0,3.192,2023-10-06 10:20:00-04:00,2023-10-06 09:30:00-04:00,5.480350000000011
361.26,361.86710642857145,361.86710642857145,SHORT,SL,823,-502.5290907143079,1.0,2.8805,2023-10-09 09:35:00-04:00,2023-10-09 09:30:00-04:00,6.071064285714292
367.34,368.54,366.7150364285714,LONG,EOD,800,957.2000000000364,1.9201119150945694,2.8000000000000003,2023-10-10 09:40:00-04:00,2023-10-10 09:30:00-04:00,6.249635714285724
371.18,370.5900364285714,370.5900364285714,LONG,SL,847,-502.6636450000223,1.0,2.9645,2023-10-11 09:35:00-04:00,2023-10-11 09:30:00-04:00,5.899635714285722
371.39,371.97504928571425,371.97504928571425,SHORT,SL,854,-502.62108999998026,1.0,2.989,2023-10-12 09:40:00-04:00,2023-10-12 09:30:00-04:00,5.850492857142862
