symbol,timestamp,open,high,low,close,volume,trade_count,vwap,time,candle_direction,trading_day
QQQ,2025-03-05 09:35:00-05:00,496.08,496.52,493.6,495.11,961668.0,12979.0,494.790261,09:35:00,bearish,2025-03-05
QQQ,2025-03-05 09:40:00-05:00,495.12,497.13,495.12,496.32,1444972.0,12418.0,496.331737,09:40:00,bullish,2025-03-05
QQQ,2025-03-05 09:45:00-05:00,496.38,496.54,494.44,494.48,612475.0,8864.0,495.523625,09:45:00,bearish,2025-03-05
QQQ,2025-03-05 09:50:00-05:00,494.52,495.91,493.71,494.08,656791.0,8991.0,494.975301,09:50:00,bearish,2025-03-05
QQQ,2025-03-05 09:55:00-05:00,494.07,494.8,492.57,493.77,828815.0,10642.0,493.660926,09:55:00,bearish,2025-03-05
QQQ,2025-03-05 10:00:00-05:00,493.82,497.75,493.82,496.8,1420395.0,17564.0,496.540263,10:00:00,bullish,2025-03-05
QQQ,2025-03-05 10:05:00-05:00,496.85,498.05,496.15,497.1113,1260113.0,11380.0,497.299417,10:05:00,bullish,2025-03-05
QQQ,2025-03-05 10:10:00-05:00,496.97,497.555,495.94,496.54,490029.0,7411.0,496.733653,10:10:00,bearish,2025-03-05
QQQ,2025-03-05 10:15:00-05:00,496.47,496.71,494.8001,495.1299,446234.0,7796.0,495.765263,10:15:00,bearish,2025-03-05
QQQ,2025-03-05 10:20:00-05:00,495.12,495.6,493.3,494.28,531881.0,8982.0,494.467935,10:20:00,bearish,2025-03-05
QQQ,2025-03-05 10:25:00-05:00,494.22,494.79,493.51,494.0303,613518.0,7027.0,494.135659,10:25:00,bearish,2025-03-05
QQQ,2025-03-05 10:30:00-05:00,494.09,495.38,493.62,494.839,825095.0,6113.0,494.478446,10:30:00,bullish,2025-03-05
QQQ,2025-03-05 10:35:00-05:00,494.85,496.7,494.8164,496.34,528082.0,6084.0,495.802267,10:35:00,bullish,2025-03-05
QQQ,2025-03-05 10:40:00-05:00,496.39,496.41,495.03,495.97,338657.0,10071.0,495.747863,10:40:00,bearish,2025-03-05
QQQ,2025-03-05 10:45:00-05:00,495.91,496.55,494.62,495.07,403889.0,6162.0,495.792412,10:45:00,bearish,2025-03-05
QQQ,2025-03-05 10:50:00-05:00,495.04,496.17,494.18,496.13,376960.0,4779.0,495.217395,10:50:00,bullish,2025-03-05
QQQ,2025-03-05 10:55:00-05:00,496.16,496.63,495.38,495.55,328892.0,4843.0,496.029516,10:55:00,bearish,2025-03-05
QQQ,2025-03-05 11:00:00-05:00,495.47,495.47,494.1,494.58,338921.0,4951.0,494.625414,11:00:00,bearish,2025-03-05
QQQ,2025-03-05 11:05:00-05:00,494.56,494.76,493.72,493.9,341722.0,4217.0,494.276431,11:05:00,bearish,2025-03-05
QQQ,2025-03-05 11:10:00-05:00,493.9,494.02,492.12,493.21,624152.0,8347.0,492.948372,11:10:00,bearish,2025-03-05
QQQ,2025-03-05 11:15:00-05:00,493.21,493.45,492.51,492.695,247693.0,4317.0,492.942959,11:15:00,bearish,2025-03-05
QQQ,2025-03-05 11:20:00-05:00,492.69,493.37,492.19,493.31,686454.0,7124.0,492.899133,11:20:00,bullish,2025-03-05
QQQ,2025-03-05 11:25:00-05:00,493.34,493.68,492.27,493.33,444566.0,6124.0,492.746632,11:25:00,bearish,2025-03-05
QQQ,2025-03-05 11:30:00-05:00,493.3,493.3,491.6113,491.82,455421.0,6507.0,492.273672,11:30:00,bearish,2025-03-05
QQQ,2025-03-05 11:35:00-05:00,491.83,493.08,491.5748,492.5401,387252.0,5710.0,492.300974,11:35:00,bullish,2025-03-05
QQQ,2025-03-05 11:40:00-05:00,492.62,492.64,491.35,491.67,330440.0,4949.0,491.781317,11:40:00,bearish,2025-03-05
QQQ,2025-03-05 11:45:00-05:00,491.69,492.5091,491.26,492.1401,270164.0,4287.0,491.981796,11:45:00,bullish,2025-03-05
QQQ,2025-03-05 11:50:00-05:00,492.11,492.57,491.3903,492.4301,501941.0,4206.0,491.839598,11:50:00,bullish,2025-03-05
QQQ,2025-03-05 11:55:00-05:00,492.46,495.23,492.26,494.2334,1217105.0,13920.0,493.928044,11:55:00,bullish,2025-03-05
QQQ,2025-03-05 12:00:00-05:00,494.205,495.74,494.09,494.27,587617.0,7917.0,494.929492,12:00:00,bullish,2025-03-05
QQQ,2025-03-05 12:05:00-05:00,494.23,495.22,494.21,495.21,324252.0,4378.0,494.6982,12:05:00,bullish,2025-03-05
QQQ,2025-03-05 12:10:00-05:00,495.2,495.74,494.75,494.995,297658.0,4209.0,495.141476,12:10:00,bearish,2025-03-05
QQQ,2025-03-05 12:15:00-05:00,495.01,496.21,494.91,495.67,346164.0,4735.0,495.733662,12:15:00,bullish,2025-03-05
QQQ,2025-03-05 12:20:00-05:00,495.67,497.26,495.45,496.98,540332.0,6525.0,496.702124,12:20:00,bullish,2025-03-05
QQQ,2025-03-05 12:25:00-05:00,497.0,497.63,496.57,497.52,437079.0,4840.0,497.138948,12:25:00,bullish,2025-03-05
QQQ,2025-03-05 12:30:00-05:00,497.53,497.87,497.31,497.63,347222.0,4307.0,497.605549,12:30:00,bullish,2025-03-05
QQQ,2025-03-05 12:35:00-05:00,497.59,498.24,497.24,498.165,372503.0,4560.0,497.803311,12:35:00,bullish,2025-03-05
QQQ,2025-03-05 12:40:00-05:00,498.25,498.46,497.78,498.07,359457.0,4371.0,498.171875,12:40:00,bearish,2025-03-05
QQQ,2025-03-05 12:45:00-05:00,498.07,498.07,496.68,497.99,483203.0,5720.0,497.401198,12:45:00,bearish,2025-03-05
QQQ,2025-03-05 12:50:00-05:00,497.98,499.81,497.98,499.25,574134.0,6714.0,499.011356,12:50:00,bullish,2025-03-05
QQQ,2025-03-05 12:55:00-05:00,499.25,500.0,499.08,499.888,386079.0,4738.0,499.606172,12:55:00,bullish,2025-03-05
QQQ,2025-03-05 13:00:00-05:00,499.85,500.2,499.17,499.9,651435.0,7000.0,499.747921,13:00:00,bullish,2025-03-05
QQQ,2025-03-05 13:05:00-05:00,499.86,500.24,496.82,497.37,1184765.0,13398.0,498.720071,13:05:00,bearish,2025-03-05
QQQ,2025-03-05 13:10:00-05:00,497.34,499.35,497.23,498.76,552318.0,6474.0,498.448015,13:10:00,bullish,2025-03-05
QQQ,2025-03-05 13:15:00-05:00,498.71,499.32,498.085,498.78,384233.0,5082.0,498.64043,13:15:00,bullish,2025-03-05
QQQ,2025-03-05 13:20:00-05:00,498.75,499.19,498.24,498.63,577417.0,5028.0,498.601395,13:20:00,bearish,2025-03-05
QQQ,2025-03-05 13:25:00-05:00,498.63,498.8,497.77,498.2412,285121.0,3535.0,498.227027,13:25:00,bearish,2025-03-05
QQQ,2025-03-05 13:30:00-05:00,498.265,498.81,496.93,497.94,443355.0,6586.0,497.917704,13:30:00,bearish,2025-03-05
QQQ,2025-03-05 13:35:00-05:00,498.03,498.66,497.48,498.52,315834.0,4358.0,497.97436,13:35:00,bullish,2025-03-05
QQQ,2025-03-05 13:40:00-05:00,498.53,498.55,497.4,497.66,233435.0,3213.0,497.803343,13:40:00,bearish,2025-03-05
QQQ,2025-03-05 13:45:00-05:00,497.6891,499.39,497.68,499.145,321502.0,4170.0,498.646175,13:45:00,bullish,2025-03-05
QQQ,2025-03-05 13:50:00-05:00,499.17,499.9,499.12,499.69,495826.0,5857.0,499.497301,13:50:00,bullish,2025-03-05
QQQ,2025-03-05 13:55:00-05:00,499.69,500.53,499.63,500.43,415168.0,4977.0,500.178889,13:55:00,bullish,2025-03-05
QQQ,2025-03-05 14:00:00-05:00,500.37,501.0,499.62,500.9301,544770.0,6520.0,500.294286,14:00:00,bullish,2025-03-05
QQQ,2025-03-05 14:05:00-05:00,500.9321,502.67,500.63,502.66,614614.0,7727.0,501.764863,14:05:00,bullish,2025-03-05
QQQ,2025-03-05 14:10:00-05:00,502.67,503.15,502.25,502.87,424568.0,6081.0,502.636979,14:10:00,bullish,2025-03-05
QQQ,2025-03-05 14:15:00-05:00,502.89,503.28,501.65,501.76,637184.0,6994.0,502.55115,14:15:00,bearish,2025-03-05
QQQ,2025-03-05 14:20:00-05:00,501.81,502.89,501.36,502.78,386010.0,4204.0,502.280856,14:20:00,bullish,2025-03-05
QQQ,2025-03-05 14:25:00-05:00,502.8,502.85,501.46,501.54,304992.0,4300.0,502.048524,14:25:00,bearish,2025-03-05
QQQ,2025-03-05 14:30:00-05:00,501.57,502.29,501.57,501.91,283855.0,3877.0,501.960605,14:30:00,bullish,2025-03-05
QQQ,2025-03-05 14:35:00-05:00,501.9,502.27,500.6,501.55,515956.0,6002.0,501.443792,14:35:00,bearish,2025-03-05
QQQ,2025-03-05 14:40:00-05:00,501.57,502.19,501.31,501.515,364158.0,3595.0,501.763849,14:40:00,bearish,2025-03-05
QQQ,2025-03-05 14:45:00-05:00,501.62,502.4,501.17,502.26,248754.0,3206.0,501.848807,14:45:00,bullish,2025-03-05
QQQ,2025-03-05 14:50:00-05:00,502.31,502.5896,501.78,502.305,236926.0,3597.0,502.271741,14:50:00,bearish,2025-03-05
QQQ,2025-03-05 14:55:00-05:00,502.25,502.88,501.71,501.84,449828.0,4244.0,502.392335,14:55:00,bearish,2025-03-05
QQQ,2025-03-05 15:00:00-05:00,501.82,503.458,501.7,503.1,473254.0,5760.0,502.746125,15:00:00,bullish,2025-03-05
QQQ,2025-03-05 15:05:00-05:00,503.07,503.63,502.675,503.4283,412379.0,5082.0,503.272161,15:05:00,bullish,2025-03-05
QQQ,2025-03-05 15:10:00-05:00,503.4,503.57,502.84,503.3464,326355.0,4005.0,503.247009,15:10:00,bearish,2025-03-05
QQQ,2025-03-05 15:15:00-05:00,503.36,503.57,501.0,501.89,720921.0,9138.0,502.092476,15:15:00,bearish,2025-03-05
QQQ,2025-03-05 15:20:00-05:00,501.94,502.3,500.77,501.68,447017.0,6215.0,501.525188,15:20:00,bearish,2025-03-05
QQQ,2025-03-05 15:25:00-05:00,501.64,502.98,501.47,502.78,439611.0,6184.0,502.420314,15:25:00,bullish,2025-03-05
QQQ,2025-03-05 15:30:00-05:00,502.79,502.84,501.56,502.15,539403.0,7149.0,502.130533,15:30:00,bearish,2025-03-05
QQQ,2025-03-05 15:35:00-05:00,502.17,502.42,501.57,502.2232,336591.0,4222.0,502.073314,15:35:00,bullish,2025-03-05
QQQ,2025-03-05 15:40:00-05:00,502.22,502.85,501.9401,502.63,483753.0,6270.0,502.503756,15:40:00,bullish,2025-03-05
QQQ,2025-03-05 15:45:00-05:00,502.68,502.68,501.72,502.09,468875.0,6885.0,502.174111,15:45:00,bearish,2025-03-05
QQQ,2025-03-05 15:50:00-05:00,502.05,503.17,500.64,502.82,1180774.0,16053.0,501.862734,15:50:00,bullish,2025-03-05
QQQ,2025-03-05 15:55:00-05:00,502.82,502.82,501.81,502.1,1264262.0,14951.0,502.274484,15:55:00,bearish,2025-03-05
QQQ,2025-03-06 09:30:00-05:00,493.69,493.73,491.9,492.92,1625930.0,19640.0,492.746895,09:30:00,bearish,2025-03-06
QQQ,2025-03-06 09:35:00-05:00,492.87,493.87,491.6508,493.44,1333483.0,14466.0,492.839643,09:35:00,bullish,2025-03-06
QQQ,2025-03-06 09:40:00-05:00,493.44,493.77,492.07,492.1447,969929.0,11773.0,492.839983,09:40:00,bearish,2025-03-06
QQQ,2025-03-06 09:45:00-05:00,492.15,493.58,491.96,493.26,747930.0,11446.0,492.799201,09:45:00,bullish,2025-03-06
QQQ,2025-03-06 09:50:00-05:00,493.27,494.46,493.01,493.44,1231199.0,13111.0,493.861568,09:50:00,bullish,2025-03-06
QQQ,2025-03-06 09:55:00-05:00,493.4,493.92,492.52,493.0,501870.0,7466.0,493.156676,09:55:00,bearish,2025-03-06
QQQ,2025-03-06 10:00:00-05:00,492.87,495.47,492.31,494.83,969506.0,13177.0,493.980544,10:00:00,bullish,2025-03-06
QQQ,2025-03-06 10:05:00-05:00,494.795,496.5,494.78,495.92,894798.0,11951.0,495.799358,10:05:00,bullish,2025-03-06
QQQ,2025-03-06 10:10:00-05:00,495.9,496.45,495.49,495.95,773072.0,9115.0,495.891993,10:10:00,bullish,2025-03-06
QQQ,2025-03-06 10:15:00-05:00,495.89,497.3,495.76,496.94,921329.0,11268.0,496.555407,10:15:00,bullish,2025-03-06
QQQ,2025-03-06 10:20:00-05:00,496.95,497.8963,496.72,497.16,650016.0,8639.0,497.369078,10:20:00,bullish,2025-03-06
QQQ,2025-03-06 10:25:00-05:00,497.13,497.54,495.88,497.29,664782.0,12590.0,496.722312,10:25:00,bullish,2025-03-06
QQQ,2025-03-06 10:30:00-05:00,497.28,497.5,496.36,496.5899,422413.0,6219.0,496.893367,10:30:00,bearish,2025-03-06
QQQ,2025-03-06 10:35:00-05:00,496.59,498.3,496.25,498.14,591071.0,7751.0,497.256345,10:35:00,bullish,2025-03-06
QQQ,2025-03-06 10:40:00-05:00,498.12,498.58,497.46,498.22,414110.0,5715.0,498.090579,10:40:00,bullish,2025-03-06
QQQ,2025-03-06 10:45:00-05:00,498.15,498.47,497.18,497.26,463348.0,6533.0,497.801742,10:45:00,bearish,2025-03-06
QQQ,2025-03-06 10:50:00-05:00,497.28,497.37,495.89,495.9953,641580.0,6193.0,496.704,10:50:00,bearish,2025-03-06
QQQ,2025-03-06 10:55:00-05:00,496.0496,496.7,495.53,496.6,490712.0,6178.0,496.093071,10:55:00,bullish,2025-03-06
QQQ,2025-03-06 11:00:00-05:00,496.63,497.7097,496.63,497.115,339106.0,4445.0,497.162406,11:00:00,bullish,2025-03-06
QQQ,2025-03-06 11:05:00-05:00,497.105,498.02,496.46,498.0,331865.0,4586.0,497.090829,11:05:00,bullish,2025-03-06
QQQ,2025-03-06 11:10:00-05:00,498.01,498.18,496.96,497.3,473257.0,5649.0,497.615869,11:10:00,bearish,2025-03-06
QQQ,2025-03-06 11:15:00-05:00,497.29,497.49,496.6703,496.86,261872.0,4049.0,497.142775,11:15:00,bearish,2025-03-06
QQQ,2025-03-06 11:20:00-05:00,496.85,497.07,495.27,496.2,509129.0,7221.0,495.919363,11:20:00,bearish,2025-03-06
QQQ,2025-03-06 11:25:00-05:00,496.24,496.74,494.6,496.05,900341.0,12022.0,495.525288,11:25:00,bearish,2025-03-06
QQQ,2025-03-06 11:30:00-05:00,496.04,497.7,495.78,496.86,612305.0,7626.0,496.680447,11:30:00,bullish,2025-03-06
QQQ,2025-03-06 11:35:00-05:00,496.8,496.99,494.45,494.74,670148.0,7827.0,495.517077,11:35:00,bearish,2025-03-06
QQQ,2025-03-06 11:40:00-05:00,494.76,494.84,494.0,494.42,408158.0,4830.0,494.452396,11:40:00,bearish,2025-03-06
QQQ,2025-03-06 11:45:00-05:00,494.46,494.81,493.79,493.8801,264705.0,4001.0,494.340111,11:45:00,bearish,2025-03-06
QQQ,2025-03-06 11:50:00-05:00,493.895,493.895,492.65,493.08,507881.0,6705.0,493.158014,11:50:00,bearish,2025-03-06
QQQ,2025-03-06 11:55:00-05:00,493.02,493.15,492.17,492.24,814749.0,7246.0,492.698816,11:55:00,bearish,2025-03-06
QQQ,2025-03-06 12:00:00-05:00,492.26,492.82,490.62,490.7,886446.0,13020.0,491.757306,12:00:00,bearish,2025-03-06
QQQ,2025-03-06 12:05:00-05:00,490.65,491.48,490.0,491.4,895685.0,12813.0,490.760433,12:05:00,bullish,2025-03-06
QQQ,2025-03-06 12:10:00-05:00,491.3305,491.38,490.18,490.2501,407804.0,6429.0,490.843607,12:10:00,bearish,2025-03-06
QQQ,2025-03-06 12:15:00-05:00,490.27,490.8456,489.82,490.7,511988.0,8939.0,490.350603,12:15:00,bullish,2025-03-06
QQQ,2025-03-06 12:20:00-05:00,490.62,491.81,490.62,490.67,656555.0,7688.0,491.298334,12:20:00,bullish,2025-03-06
QQQ,2025-03-06 12:25:00-05:00,490.65,490.67,489.26,489.925,657685.0,9079.0,489.826029,12:25:00,bearish,2025-03-06
QQQ,2025-03-06 12:30:00-05:00,489.98,491.14,489.8215,490.51,360555.0,6015.0,490.496145,12:30:00,bullish,2025-03-06
QQQ,2025-03-06 12:35:00-05:00,490.51,490.61,489.62,489.655,240323.0,4094.0,489.942366,12:35:00,bearish,2025-03-06
QQQ,2025-03-06 12:40:00-05:00,489.635,490.88,489.51,490.07,433546.0,6309.0,490.190154,12:40:00,bullish,2025-03-06
QQQ,2025-03-06 12:45:00-05:00,489.98,490.0699,488.37,488.58,735254.0,10163.0,488.949164,12:45:00,bearish,2025-03-06
QQQ,2025-03-06 12:50:00-05:00,488.56,489.29,488.47,489.23,393556.0,6328.0,488.937682,12:50:00,bullish,2025-03-06
QQQ,2025-03-06 12:55:00-05:00,489.22,490.84,489.13,490.33,517043.0,7161.0,490.161589,12:55:00,bullish,2025-03-06
QQQ,2025-03-06 13:00:00-05:00,490.26,490.5873,489.5501,489.94,335042.0,5000.0,490.082877,13:00:00,bearish,2025-03-06
QQQ,2025-03-06 13:05:00-05:00,489.86,490.4383,489.4464,489.69,398247.0,4128.0,489.858612,13:05:00,bearish,2025-03-06
QQQ,2025-03-06 13:10:00-05:00,489.75,490.17,489.15,490.0902,333547.0,5200.0,489.737645,13:10:00,bullish,2025-03-06
QQQ,2025-03-06 13:15:00-05:00,490.06,490.9463,490.06,490.795,346229.0,4838.0,490.554829,13:15:00,bullish,2025-03-06
QQQ,2025-03-06 13:20:00-05:00,490.78,491.2,490.37,490.79,329718.0,4598.0,490.813324,13:20:00,bullish,2025-03-06
QQQ,2025-03-06 13:25:00-05:00,490.77,491.04,489.22,489.43,451402.0,4469.0,490.063979,13:25:00,bearish,2025-03-06
QQQ,2025-03-06 13:30:00-05:00,489.44,490.1188,489.0516,489.45,342043.0,4655.0,489.691111,13:30:00,bullish,2025-03-06
QQQ,2025-03-06 13:35:00-05:00,489.43,489.7196,487.96,488.02,595526.0,9934.0,488.623268,13:35:00,bearish,2025-03-06
QQQ,2025-03-06 13:40:00-05:00,487.99,488.0,487.16,487.83,846609.0,8678.0,487.596415,13:40:00,bearish,2025-03-06
QQQ,2025-03-06 13:45:00-05:00,487.82,489.0,487.6,488.49,464571.0,5704.0,488.512333,13:45:00,bullish,2025-03-06
QQQ,2025-03-06 13:50:00-05:00,488.5115,489.5786,488.4714,489.09,312696.0,4742.0,489.119327,13:50:00,bullish,2025-03-06
QQQ,2025-03-06 13:55:00-05:00,489.07,489.36,488.74,489.06,291330.0,4148.0,489.013661,13:55:00,bearish,2025-03-06
QQQ,2025-03-06 14:00:00-05:00,489.04,489.23,487.48,487.5996,593170.0,7381.0,488.097358,14:00:00,bearish,2025-03-06
QQQ,2025-03-06 14:05:00-05:00,487.605,488.42,487.5,488.14,706134.0,6086.0,487.9969,14:05:00,bullish,2025-03-06
QQQ,2025-03-06 14:10:00-05:00,488.13,488.9,487.8,487.91,382259.0,5808.0,488.267516,14:10:00,bearish,2025-03-06
QQQ,2025-03-06 14:15:00-05:00,487.89,488.4,486.89,487.14,496798.0,8264.0,487.459235,14:15:00,bearish,2025-03-06
QQQ,2025-03-06 14:20:00-05:00,487.14,487.5,486.8015,487.44,634858.0,6042.0,487.130581,14:20:00,bullish,2025-03-06
QQQ,2025-03-06 14:25:00-05:00,487.4344,487.4344,486.34,486.83,750077.0,9351.0,486.730825,14:25:00,bearish,2025-03-06
QQQ,2025-03-06 14:30:00-05:00,486.81,487.16,486.2,486.65,532227.0,7325.0,486.753402,14:30:00,bearish,2025-03-06
QQQ,2025-03-06 14:35:00-05:00,486.64,487.29,486.37,486.74,382268.0,5677.0,486.797774,14:35:00,bullish,2025-03-06
QQQ,2025-03-06 14:40:00-05:00,486.7086,488.07,486.61,487.6,508751.0,6651.0,487.609239,14:40:00,bullish,2025-03-06
QQQ,2025-03-06 14:45:00-05:00,487.59,490.41,487.54,489.97,1070969.0,12826.0,489.268111,14:45:00,bullish,2025-03-06
QQQ,2025-03-06 14:50:00-05:00,490.0,491.17,489.72,490.08,1015058.0,11730.0,490.514072,14:50:00,bullish,2025-03-06
QQQ,2025-03-06 14:55:00-05:00,490.07,490.1102,487.15,487.34,1018226.0,10102.0,488.689586,14:55:00,bearish,2025-03-06
QQQ,2025-03-06 15:00:00-05:00,487.37,488.72,486.8,488.46,713272.0,9177.0,487.865638,15:00:00,bullish,2025-03-06
QQQ,2025-03-06 15:05:00-05:00,488.43,489.45,488.12,488.525,694380.0,6460.0,488.922184,15:05:00,bullish,2025-03-06
QQQ,2025-03-06 15:10:00-05:00,488.5,489.32,488.18,489.23,424338.0,6322.0,488.819745,15:10:00,bullish,2025-03-06
QQQ,2025-03-06 15:15:00-05:00,489.21,489.76,488.46,489.16,326980.0,5316.0,488.974295,15:15:00,bearish,2025-03-06
QQQ,2025-03-06 15:20:00-05:00,489.09,489.45,486.96,487.4001,523710.0,7239.0,487.934096,15:20:00,bearish,2025-03-06
QQQ,2025-03-06 15:25:00-05:00,487.425,488.9,487.21,488.68,437104.0,6902.0,488.08794,15:25:00,bullish,2025-03-06
QQQ,2025-03-06 15:30:00-05:00,488.7,489.8696,488.45,488.52,594489.0,8250.0,489.07299,15:30:00,bearish,2025-03-06
QQQ,2025-03-06 15:35:00-05:00,488.55,489.52,488.1,488.1758,441302.0,6984.0,488.842084,15:35:00,bearish,2025-03-06
QQQ,2025-03-06 15:40:00-05:00,488.16,488.4,487.25,487.4101,804473.0,8898.0,487.797055,15:40:00,bearish,2025-03-06
QQQ,2025-03-06 15:45:00-05:00,487.37,488.38,487.08,488.37,809630.0,8776.0,487.715279,15:45:00,bullish,2025-03-06
QQQ,2025-03-06 15:50:00-05:00,488.39,488.9,487.78,488.86,865238.0,12499.0,488.395694,15:50:00,bullish,2025-03-06
QQQ,2025-03-06 15:55:00-05:00,488.86,488.99,487.79,488.33,2646684.0,24063.0,488.262157,15:55:00,bearish,2025-03-06
QQQ,2025-03-07 09:30:00-05:00,487.16,488.78,486.92,488.7212,1131621.0,14986.0,487.855894,09:30:00,bullish,2025-03-07
QQQ,2025-03-07 09:35:00-05:00,488.75,489.33,487.06,488.49,806687.0,11881.0,488.1884,09:35:00,bearish,2025-03-07
QQQ,2025-03-07 09:40:00-05:00,488.51,490.9,488.33,489.93,1020652.0,12750.0,490.003704,09:40:00,bullish,2025-03-07
QQQ,2025-03-07 09:45:00-05:00,489.95,491.48,489.78,491.04,972246.0,11718.0,490.689338,09:45:00,bullish,2025-03-07
QQQ,2025-03-07 09:50:00-05:00,491.03,492.07,490.43,491.62,1012392.0,11468.0,491.450834,09:50:00,bullish,2025-03-07
QQQ,2025-03-07 09:55:00-05:00,491.6999,492.18,489.63,489.75,784177.0,9912.0,490.706186,09:55:00,bearish,2025-03-07
QQQ,2025-03-07 10:00:00-05:00,489.7,490.66,488.302,490.2401,727650.0,9804.0,489.342557,10:00:00,bullish,2025-03-07
QQQ,2025-03-07 10:05:00-05:00,490.22,490.98,489.65,490.52,494677.0,12643.0,490.335392,10:05:00,bullish,2025-03-07
QQQ,2025-03-07 10:10:00-05:00,490.49,490.72,488.87,489.16,451141.0,5915.0,489.806307,10:10:00,bearish,2025-03-07
QQQ,2025-03-07 10:15:00-05:00,489.09,489.18,487.57,488.28,573108.0,9021.0,488.274146,10:15:00,bearish,2025-03-07
QQQ,2025-03-07 10:20:00-05:00,488.38,489.52,487.81,489.06,610796.0,8462.0,488.601161,10:20:00,bullish,2025-03-07
QQQ,2025-03-07 10:25:00-05:00,489.0,489.03,487.355,487.735,477051.0,7408.0,488.003637,10:25:00,bearish,2025-03-07
QQQ,2025-03-07 10:30:00-05:00,487.69,487.7,484.55,485.11,1300630.0,22770.0,485.711909,10:30:00,bearish,2025-03-07
QQQ,2025-03-07 10:35:00-05:00,485.06,485.2,484.07,484.47,1177241.0,12569.0,484.571451,10:35:00,bearish,2025-03-07
QQQ,2025-03-07 10:40:00-05:00,484.4315,485.2854,483.57,485.035,769880.0,12050.0,484.376068,10:40:00,bullish,2025-03-07
QQQ,2025-03-07 10:45:00-05:00,485.02,488.41,484.68,487.298,1110894.0,16134.0,486.31938,10:45:00,bullish,2025-03-07
QQQ,2025-03-07 10:50:00-05:00,487.2501,487.76,485.7988,487.0099,880814.0,10581.0,486.658307,10:50:00,bearish,2025-03-07
QQQ,2025-03-07 10:55:00-05:00,486.96,487.46,486.071,486.75,394064.0,5959.0,486.792376,10:55:00,bearish,2025-03-07
QQQ,2025-03-07 11:00:00-05:00,486.77,486.8799,485.44,486.0,418061.0,6089.0,486.160619,11:00:00,bearish,2025-03-07
QQQ,2025-03-07 11:05:00-05:00,485.9401,487.11,485.55,486.32,410724.0,6458.0,486.324058,11:05:00,bullish,2025-03-07
QQQ,2025-03-07 11:10:00-05:00,486.3,486.59,485.57,485.93,218746.0,4189.0,485.967089,11:10:00,bearish,2025-03-07
QQQ,2025-03-07 11:15:00-05:00,485.95,486.11,484.3,484.45,419122.0,8082.0,484.870246,11:15:00,bearish,2025-03-07
QQQ,2025-03-07 11:20:00-05:00,484.45,484.75,483.86,484.125,605855.0,7557.0,484.333474,11:20:00,bearish,2025-03-07
QQQ,2025-03-07 11:25:00-05:00,484.07,484.18,482.82,483.15,786825.0,12390.0,483.35345,11:25:00,bearish,2025-03-07
QQQ,2025-03-07 11:30:00-05:00,483.18,483.48,482.65,482.9,739398.0,9788.0,483.137814,11:30:00,bearish,2025-03-07
QQQ,2025-03-07 11:35:00-05:00,482.91,483.09,482.04,482.29,1189894.0,10894.0,482.412755,11:35:00,bearish,2025-03-07
QQQ,2025-03-07 11:40:00-05:00,482.18,482.35,481.11,482.15,1020182.0,14820.0,481.709692,11:40:00,bearish,2025-03-07
QQQ,2025-03-07 11:45:00-05:00,482.1,482.46,481.14,481.65,530377.0,8766.0,481.847182,11:45:00,bearish,2025-03-07
QQQ,2025-03-07 11:50:00-05:00,481.67,481.82,480.53,481.53,1245857.0,12680.0,481.007396,11:50:00,bearish,2025-03-07
QQQ,2025-03-07 11:55:00-05:00,481.54,482.3,481.15,482.1625,724608.0,10698.0,481.863767,11:55:00,bullish,2025-03-07
QQQ,2025-03-07 12:00:00-05:00,482.19,483.75,482.09,482.57,858393.0,11156.0,482.915952,12:00:00,bullish,2025-03-07
QQQ,2025-03-07 12:05:00-05:00,482.58,483.07,481.2212,481.58,669781.0,8854.0,482.076108,12:05:00,bearish,2025-03-07
QQQ,2025-03-07 12:10:00-05:00,481.65,482.18,480.795,481.905,551947.0,8360.0,481.463055,12:10:00,bullish,2025-03-07
QQQ,2025-03-07 12:15:00-05:00,482.05,482.1,480.73,481.16,374901.0,6495.0,481.402869,12:15:00,bearish,2025-03-07
QQQ,2025-03-07 12:20:00-05:00,481.21,482.76,481.11,482.61,350039.0,5771.0,481.996612,12:20:00,bullish,2025-03-07
QQQ,2025-03-07 12:25:00-05:00,482.68,483.28,482.2982,483.28,338507.0,5230.0,482.863855,12:25:00,bullish,2025-03-07
QQQ,2025-03-07 12:30:00-05:00,483.2233,484.79,482.57,484.72,620692.0,8632.0,483.626601,12:30:00,bullish,2025-03-07
QQQ,2025-03-07 12:35:00-05:00,484.69,485.45,484.05,484.44,619653.0,8360.0,484.748892,12:35:00,bearish,2025-03-07
QQQ,2025-03-07 12:40:00-05:00,484.39,486.49,484.27,486.36,475311.0,6626.0,485.461087,12:40:00,bullish,2025-03-07
QQQ,2025-03-07 12:45:00-05:00,486.35,487.4,485.9401,486.31,709592.0,8350.0,486.618225,12:45:00,bearish,2025-03-07
QQQ,2025-03-07 12:50:00-05:00,486.36,488.16,486.1612,488.13,602724.0,7177.0,487.19467,12:50:00,bullish,2025-03-07
QQQ,2025-03-07 12:55:00-05:00,488.11,488.3224,484.4402,484.93,846916.0,9783.0,486.349484,12:55:00,bearish,2025-03-07
QQQ,2025-03-07 13:00:00-05:00,485.0,488.08,484.94,487.979,598595.0,7485.0,486.427532,13:00:00,bullish,2025-03-07
